,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,return_Open,return_High,return_Low,return_Close,return_Volume
2038,1.7022830000000002,1.880678,-0.178395,219,118,1.8559,877,0.010348961883328345,-0.0029198049144573135,0.0,-0.007568219678251942,-0.42441962267838895
2039,1.722164,1.850597,-0.128433,171,67,2.5522,770,-0.003747461097074134,-0.004548261682242982,0.0027848227848101814,0.00037813071630599104,-0.2638471279899821
2040,1.648173,1.86921,-0.221037,498,329,1.5137,2146,-0.010093417656993897,-0.009451142030390103,-0.029096187464072276,-0.016757947880248092,1.5444436969621251
2041,1.630583,1.834593,-0.20401,343,246,1.3943,1567,-0.013299500188707958,-0.015543991392139245,-0.00702075008748948,-0.01717183238160558,-0.29158246996302273
2042,1.682031,1.738464,-0.056433,586,358,1.6369,2225,-0.027342810770036086,-0.022657246033557565,-0.014337165302782284,-0.009778994783095296,0.24348936465156212
2043,1.678794,1.808503,-0.129709,506,314,1.6115,1956,-0.010228243840554763,-0.002889617051563209,-0.009298578763265009,-0.00882214766490308,-0.04840991823416674
2044,1.7510689999999998,1.7441380000000002,0.0069310000000000005,421,203,2.0739,1587,0.011934088541433185,0.013765368981553339,0.016961638054126205,0.01720355993616285,-0.17408808375368634
2045,1.8008540000000002,1.879236,-0.07838200000000001,281,144,1.9514,1236,0.01330876277051507,0.0051975247556850235,0.012195866409178135,0.007117650562346034,-0.30430441898527005
2046,1.7303970000000002,1.898773,-0.168376,252,163,1.546,1134,0.0005851495334494583,-0.0028438598575241114,-0.005470861262836912,-0.006159612427144134,-0.13718132699712204
2047,1.757098,1.917445,-0.160347,255,137,1.8613,1088,-0.004418688702440887,-0.0009722193477587071,-0.004584132375588745,0.005480140954332802,0.195146667878485
2048,1.771754,1.917464,-0.14570999999999998,211,138,1.529,916,0.006853259917936949,0.0020761174957464323,0.004736848684210537,-0.0020114002728846003,-0.2890136046661952
2049,1.8139490000000005,1.845852,-0.031902999999999994,195,135,1.4444,862,-0.0016206405296460558,0.004143729442739996,0.0077920573088523515,0.004356010719147152,-0.13201381906860332
2050,1.6746150000000002,1.918,-0.243385,208,160,1.3,990,-0.00246730739780876,-0.007930846809745207,-0.009421070510789775,-0.006473330048506698,0.24235534771384382
2051,1.903704,1.849789,0.053914,216,95,2.2737,863,0.0035799517158121574,0.010269082215851322,0.01042893825919844,0.01244463806214835,0.05554508574772621
2052,1.834054,1.945732,-0.111678,148,82,1.8049,747,0.005123933297882521,0.0003216868203592682,0.0033105809157303323,-0.0005791621119708434,-0.18211973425798023
2053,1.718882,1.736806,-0.017924000000000002,152,72,2.1111,688,0.0054203845555889085,0.007974731237547994,0.006017126113057936,0.003477095876166958,-0.06575863415979233
2054,1.708824,1.931842,-0.223019,153,76,2.0132,750,0.0016045183441950606,0.00810313298291665,-0.002508193372300571,0.00038499744314668405,-0.03971616378382703
2055,1.962308,1.985455,-0.023147,156,66,2.3636,711,-0.0005766820527577377,-0.006455721518987323,0.004190805769536787,0.004169397209855097,0.08251264647499523
2056,1.774528,2.017474,-0.242945,159,95,1.6737,731,0.0024363980096404614,0.0024843866093613443,-0.00012843659711070377,-0.0035132736471427117,-0.046168133636191544
2057,1.834414,1.885,-0.050586,145,70,2.0714,671,0.0024303804631768955,-0.000571875216746287,0.004366583301010252,0.006346185897435852,0.016688268599884593
2058,1.809361,1.502966,0.306395,219,118,1.8559,950,0.007465054742935129,0.01729400443345619,0.007927817711711027,0.01840881526183802,0.47134352392919454
2059,1.715053,1.793176,-0.078123,188,85,2.2118,747,0.011906301909042627,0.005437468749999841,0.010022214146103936,0.0036902425666047733,-0.2124328918185021
2060,1.6502169999999998,1.905926,-0.255709,184,135,1.3630000000000002,921,0.00400550133937605,-0.0009945173430255805,0.0023237455837152865,-0.004424540384965758,-0.13807751627862908
2061,1.6640400000000002,1.966854,-0.302814,401,267,1.5019,1752,-0.022877434520351958,-0.02258729912195223,-0.02869675330713961,-0.023660485217215976,1.600688888617459
2062,1.759106,1.773368,-0.014262,179,95,1.8842,818,-0.0008931355661880858,0.004265329713963206,0.0060637529076572605,0.0017310168414159666,-0.4370188943317005
2063,1.765252,1.808056,-0.042804,139,72,1.9306,708,0.0017878679408218634,-0.00038033597464348645,-0.002949518975079557,-0.0005120128000000168,-0.0829979019024697
2064,1.805139,1.809552,-0.004413,144,67,2.1493,682,-0.0038243737894346763,-0.0017122455233401501,0.004501588424437264,0.005955100287572623,-0.19227812575337855
2065,1.683091,2.145088,-0.4619970000000001,110,57,1.9298,514,0.003967055011641296,0.0008258480602953977,-0.005953860549690049,-0.004392119501255953,0.1942817561327237
2066,1.82748,1.888033,-0.060553,123,61,2.0164,629,0.002039334598449294,0.001777207201957287,0.009724962717203356,0.00639345294051652,-0.19835809705240226
2067,1.867686,1.71738,0.150306,350,187,1.8717,1556,0.013101806604383315,0.03655834712591588,0.012246447329037125,0.03582999083082439,1.6148760330578513
2068,1.906724,1.6818689999999998,0.22485500000000005,232,107,2.1682,998,0.02887818571252021,0.027322743496720925,0.03163203588466357,0.022508420315699107,0.005547282371519469
2069,1.852034,1.764964,0.08707000000000001,290,139,2.0863,1297,0.024467600368952347,0.00940076714580007,0.01966773137266231,0.013915498956840633,-0.19359832486219486
2070,1.7192630000000002,1.696893,0.022371,285,177,1.6102,1133,0.011733180883853889,0.0017094489257689638,-0.007966940122595578,-0.012718848136724414,-0.06682978794234162
2071,1.878599,1.863189,0.01541,928,461,2.013,4257,-0.019249950528343662,-0.008473590579338608,-0.001992645359624179,0.00731021635394713,0.2305620462693756
2072,1.820922,1.720506,0.100415,586,237,2.4726,2389,0.044417729492758795,0.034183946587537095,0.035333954715234484,0.026113847920326894,0.4349775568085734
2073,1.942786,1.6726470000000002,0.270139,140,68,2.0588,857,-0.009367844827586236,0.004189200166108131,0.003506346526015225,0.010144927536231974,-0.4222170219500123
2074,1.891864,1.821356,0.070508,118,59,2.0,642,0.008934321776826737,0.0014857705730106918,0.010948084026624283,0.003213761836441842,-0.29015574236221386
2075,1.869017,1.69802,0.170997,234,101,2.3168,949,0.004312575370879701,0.005649101283880187,0.004205045937613727,0.008180350187979357,0.001970322024505977
2076,1.724789,1.918611,-0.193822,261,108,2.4167,963,0.0025764169798141445,-0.0007943656152301637,-0.006826151473341979,-0.00204266902965633,0.20783301583399916
2077,1.903939,1.832206,0.071734,99,68,1.4559,571,0.0,-0.00408859156995145,0.006526539254513963,-0.006879730302486786,-0.1471071072429162
2078,1.81703,1.72463,0.0924,101,54,1.8704,473,-0.009194226433703268,-0.005017704270221746,-0.004992310667531807,-0.004007539978331032,-0.3246465570380386
2079,1.7052169999999998,1.89,-0.184783,161,102,1.5784,711,-0.0026513371757928006,-0.005845295128939831,-0.01280277437610522,-0.015117577656391323,0.4593307070385877
2080,1.778601,1.78955,-0.010949,193,111,1.7387,819,-0.01774151713008887,-0.01821529324914206,-0.016356981624598976,-0.013190113533094738,0.17656007263189744
2081,1.83311,1.783956,0.049154,164,91,1.8022,747,0.0071188562268702515,0.009100445844861804,0.011402767210987985,0.011947030849928764,-0.18933332418779003
2082,1.801522,1.757679,0.043843,92,56,1.6429,503,-0.0008178525863127284,-0.0027927853259086532,-0.0038755372188690185,-0.005552378531184954,-0.07352723426758334
2083,1.808723,1.660926,0.147797,94,54,1.7407,425,-0.004384939374968311,-0.004842762149733004,-0.0004715927875004189,-0.0009991067058162661,-0.2574077033722231
2084,1.889155,1.774516,0.114639,142,62,2.2903,645,0.002877479711917319,0.018409938067658782,0.0071950991648395135,0.018590440489244298,0.545362308146399
2085,1.806838,1.4325,0.374338,117,48,2.4375,529,0.015107167204047256,0.0074841855063474405,0.013291978061201526,0.010511770882013494,0.018208369642636946
2086,1.968806,1.940769,0.028037,67,26,2.5769,294,0.010036946181143591,0.0028571428571428914,0.00924583052448713,5.712162551496647e-05,-0.4518443543880354
2087,1.735354,1.638182,0.097173,127,66,1.9242,505,-0.0002855682369308221,-0.0023931509971509835,-0.007500704523356494,-0.005029462164774068,0.4769546650316896
2088,1.7152439999999998,1.725513,-0.010269,164,78,2.1026,664,-0.004284490072245295,-0.0011994916472528594,-0.008538104500706245,-0.005858975377310061,0.27571825764596847
2089,1.468033,1.8268,-0.358767,61,50,1.22,296,-0.009581170230960834,-0.011151124010725821,-0.027347823650949565,-0.020743114663420603,0.5765528514347984
2090,1.892902,1.582125,0.310777,193,80,2.4125,839,-0.012744088143889054,-0.004510750688303866,0.007657322142681888,0.013984010242719114,-0.0033408213812567977
2091,1.7649669999999995,2.060938,-0.295971,151,64,2.3594,623,-0.00281638220803071,-0.002730341598294106,0.000356198048489631,-0.004655239872380368,-0.04257209732416345
2092,1.860345,1.987629,-0.12728399999999998,203,97,2.0928,798,0.01488672577028649,0.005533855717759106,0.006706261127596536,-0.00730780460728786,-0.18151476509898312
2093,1.828843,1.872857,-0.044014,121,84,1.4405,621,-0.019828374764108814,-0.0063723266820856495,-0.007251140504299425,-0.0009423085817025223,-0.15955184620679486
2094,1.705987,1.831122,-0.125136,152,98,1.551,746,-0.009227481476724031,-0.007695936154479166,-0.011520113237058371,-0.003713770359076607,0.04423368019246654
2095,1.7692,1.901132,-0.131932,125,53,2.3585,595,0.009134322388059779,0.0014101351599906664,0.014718231989500952,0.0018342820494137158,-0.10107492997198875
2096,1.89867,1.956585,-0.057915,203,41,4.9512,781,0.0010057268000100983,0.014374542192272521,-0.0007105026177136597,0.01978496847097344,0.3739488106320574
2097,1.915176,1.747667,0.16751,85,60,1.4167,483,0.017434970758303248,-0.0028920122788594904,0.01581855625765738,-0.0056176580253392006,-0.44975590948522703
2098,1.826496,1.7975,0.028996,137,64,2.1406,642,0.002033145583496321,0.006670885820934114,0.0031493816514305273,0.003319784565867012,0.22717062011829436
2099,1.898125,1.832542,0.065583,112,59,1.8983,528,-0.0005797449275363187,-0.0023624986547046145,-0.0020349186046512147,-0.00029025946966365623,-0.14030749336647297
2100,1.956053,1.856316,0.099737,152,57,2.6667,668,0.00713463481907084,0.006007006122364489,0.0047189806484937424,0.010161421378693358,0.9617268576172686
2101,1.997005,1.5555,0.441505,187,60,3.1167,779,0.007199216517905338,0.01739679069181599,0.013916235083998085,0.014082870528925318,-0.2675724993963051
2102,1.809286,1.6954759999999998,0.11381,196,84,2.3333,794,0.0008576966817903653,-0.010214435838844849,-0.0044035513873753596,-0.010656416626872667,-0.06745838870742427
2103,2.008319,1.903443,0.104876,113,61,1.8525,526,-0.000914151864904067,0.00017104167952020077,-0.004825067604688815,-0.0010885012468170308,-0.14436296307095686
2104,1.895315,1.939111,-0.043796,111,45,2.4667,497,-0.004002956596413254,0.003420396801053549,0.004906239538239543,0.0037854257372380573,-0.1075883044522824
2105,1.809167,1.811944,-0.002778,84,36,2.3333,403,0.0029281449495108802,-0.003408737565987141,0.0022974956129524493,0.0,-0.23080301099289258
2106,1.728479,1.849365,-0.120886,263,189,1.3915,1273,-0.022211988524638793,-0.022517369997917758,-0.027621816618911166,-0.025369911015653668,1.0593437007434252
2107,1.7131310000000002,1.911532,-0.1984,198,111,1.7838,926,-0.00409834301934997,-0.0040240391670610665,0.00017688591017361865,0.00017587500011062573,-0.35218092239080323
2108,1.711657,1.871071,-0.159414,175,84,2.0833,754,0.005290969831006409,0.006265411677394361,0.004537086607980356,0.002813575516521283,-0.23341489054897624
2109,1.711886,1.841339,-0.12945299999999998,175,127,1.378,831,-0.002806994152046771,-0.007332033494371837,-0.007390867137279877,-0.010813689375570701,0.5706362786859382
2110,1.882077,1.816721,0.065355,183,61,3.0,692,-0.0021111892537840626,0.0100240755032317,0.00023634322044485678,0.01790462135329718,-0.012691041708519424
2111,1.815989,1.903559,-0.08757100000000001,177,118,1.5,826,0.013928037989467956,0.013058618460964233,0.01595186151340755,-0.00017414954644578984,0.15503269303761558
2112,1.719091,1.968525,-0.249434,143,61,2.3443,686,5.792615810507051e-05,-0.00618735022307626,0.0006978076012753576,0.004644969044764968,-0.23996625776223923
2113,1.850814,1.678986,0.171828,172,69,2.4928,707,0.005216234128397446,0.010952867867914495,0.005636918809426739,0.011385314751114262,0.05462098722508979
2114,1.811831,1.697288,0.114543,142,59,2.4068,674,0.005246794219940121,0.0013685693496201523,0.005085177606151126,-0.0037142514285714023,-0.13069315300084527
2115,1.6989439999999998,1.744032,-0.045089,142,62,2.2903,648,0.0011471006201169143,-0.0031319571600025853,-0.0029896453799087563,-0.00011473472504497373,0.04940732601444986
2116,1.737744,1.589324,0.14842,133,74,1.7973,617,-0.007963328422286087,-0.004341340161559959,-0.0023643618623063745,-0.0002295015174729187,0.11007690882134913
2117,1.7378509999999998,1.594222,0.143629,121,45,2.6889,525,0.00825821186744724,0.006827320593907338,0.008612745664739796,0.005680222845611427,-0.22087738262680567
2118,1.889323,1.6385,0.250823,192,40,4.8,687,0.009107033830277222,0.01065585473087216,0.0066478822096429635,0.010326317950287045,0.3513180520364052
2119,1.892381,1.9024,-0.010019,168,75,2.24,632,0.009762748713470604,0.011445635930053877,0.0027896670466154294,-0.00508212784645401,0.17204075160548649
2120,1.850945,1.647525,0.20342,307,101,3.0396,1381,-0.009836987403158637,-0.0007804169729661581,-0.006074667912312148,0.01651628337004052,0.16305608826384455
2121,1.860734,1.6981580000000005,0.162576,218,76,2.8684,923,0.018279881406070286,0.004742013947001356,0.018164122195985177,0.0008932942190966742,-0.09286703037211952
2122,1.851119,1.590135,0.260984,143,74,1.9324,639,-0.004237018571584317,-0.0028873069554478104,-0.004712460028050591,-0.004462724658672257,0.039485916892676
2123,1.7132919999999998,1.901982,-0.18869,243,111,2.1892,1001,-0.00733440452754941,-0.010023404499126864,-0.004565683905852214,-0.008181143913101208,-0.16396248585200968
2124,1.732862,1.867407,-0.134546,304,162,1.8765,1430,0.0,0.009337400210020164,0.001245758734572222,0.00022594915254203762,0.20585718185372914
2125,1.664233,1.963759,-0.299526,463,282,1.6418,1930,-0.0002820248119228541,-0.011925986269215483,-0.020472852939090846,-0.015928559147649568,0.5633682175404033
2126,1.7924950000000002,1.863516,-0.07102,549,347,1.5821,2157,-0.015458420310296206,-0.013254404739068248,-0.01541569310766211,-0.017850992894897222,-0.187380515838928
2127,1.7465130000000002,1.818558,-0.07204400000000001,674,416,1.6202,2808,-0.02492688742555993,-0.02737921167269297,-0.02028963830580921,-0.018409175276668743,0.2193984926196153
2128,1.7103400000000002,1.887688,-0.177348,589,359,1.6407,2422,-0.02720971374683312,-0.016396385369149336,-0.014185729937750025,-0.005894296015360623,-0.09068253805262205
2129,1.685125,1.810077,-0.124952,480,260,1.8462,2036,0.008095185211714817,0.006393063463973947,0.010928980162640878,0.002754937996316986,-0.29467601339466043
2130,1.811823,1.785764,0.026059,1278,628,2.035,6229,0.001797824707791218,0.001068588208636978,0.0015615315315316014,0.002090461772879637,0.4541994956725752
2131,1.651974,1.881414,-0.22944,1084,679,1.5965,4511,-0.00699885155229818,-0.010793453054010471,-0.03993757015883814,-0.0433901480712251,0.8334180238319062
2132,1.741005,1.865,-0.123995,617,366,1.6858,2444,-0.04156622891566264,-0.017505982898573413,-0.025609030895351825,-0.024984392523364485,-0.16000337206589843
2133,1.7826400000000002,1.745434,0.037206,481,265,1.8151,1838,-0.02683849050263387,-0.0009763485179293818,-0.012820512820512775,0.04179176810685137,-0.061792585769571806
2134,1.61022,1.803401,-0.193182,455,294,1.5476,1905,0.05334879476395016,-0.0019545993039665754,0.03292212337662348,-0.021407139921530982,-0.2437613380263115
2135,1.623417,1.915134,-0.291717,360,224,1.6071,1383,-0.01716845342248985,-0.014687846316567166,-0.025397672862364273,-0.027516605193783406,0.05390380672988604
2136,1.706029,2.006288,-0.300259,340,229,1.4847,1420,-0.020088502967243516,-0.01931677639751561,-0.03089720719149336,0.008121237826151706,0.2993555859938777
2137,1.808634,1.7739599999999998,0.034674,322,149,2.1611,1290,0.00910417607608549,0.038001140274882106,0.04838917570589807,0.04027877270561331,-0.1394189544462776
2138,1.813286,1.7675419999999995,0.045744,213,118,1.8051,997,0.021766542586750814,0.00524742818504742,0.02628403994298889,0.01001775508497138,-0.4648229597415303
2139,1.7643400000000002,1.772041,-0.007701,288,147,1.9592,1213,0.006730447793709793,0.016934707132017834,0.007609100189635676,0.018437380271081327,0.24872193479409632
2140,1.794269,1.7592439999999998,0.035025,342,172,1.9884,1325,0.041400884996357856,0.03312643686215311,0.037573642019473,0.03357836032677186,0.2583915817236604
2141,1.714286,1.879821,-0.165535,266,223,1.1928,1188,0.015136392637698393,0.009994864174587947,0.01639055621301777,-0.003237250614565812,-0.21450050051615732
2142,1.770655,1.948731,-0.178077,168,134,1.2537,796,-0.0017985495370239635,-0.0032033633312918974,-0.0020376433128569404,-0.0033636085573580665,-0.15545560669154046
2143,1.7773330000000005,1.863793,-0.08646000000000001,210,145,1.4483,916,0.004533559932573761,-0.0008033972455927518,-0.002391803784760227,-0.004538836035885896,0.10436333092645267
2144,1.784925,1.841792,-0.056868,199,106,1.8774,756,-0.005959607638030384,-0.0009763266992971475,0.004093398166581164,0.008359109963677058,-0.17292296032195054
2145,1.811744,1.7356630000000002,0.07608200000000001,172,83,2.0723,744,0.01088472041528421,0.009772906176020113,0.01065742196376429,0.017391304347825987,0.09100765038606862
2146,1.777562,1.685952,0.09161,242,84,2.881,924,0.015431611855031058,0.021292371920035524,0.015385583195224095,0.019772085470085354,0.12864511244395538
2147,1.825208,1.871901,-0.046692,192,121,1.5868,824,0.015593988695412841,0.006076130252946843,0.011066323832561453,-0.0032407777658782777,0.020069597664704952
2148,1.778479,1.816299,-0.037819,217,154,1.4091,956,0.0008932942190966742,0.0007757036962698916,-0.0006174281406055027,-0.0015135601856245406,-0.029438888617733694
2149,1.756916,1.852073,-0.095157,214,164,1.3049,965,-0.004016523597471067,-0.004650625751595139,-0.03027238926808673,-0.017516253579504037,0.291669864830171
2150,1.840888,1.980286,-0.139398,214,105,2.0381,890,-0.03214960359049612,-0.019356969737217566,-0.0012163036901121638,0.006914325714286074,-0.21204049014384652
2151,1.828859,1.812078,0.016781,149,77,1.9351,633,0.013946782165276117,0.008167906837755368,0.012003520069646667,0.0034617784221526726,-0.26141883809226607
2152,1.739294,1.965462,-0.226167,170,130,1.3077,747,0.015410061595396929,0.0028693315272496633,0.009225309208679588,-0.0008483711913890302,-0.16241804981444574
2153,1.763831,1.948554,-0.184723,154,83,1.8554,645,-0.016693844827298188,-0.013464201963534372,-0.010560386914200137,-0.009282838164745955,0.3327237951110831
2154,1.883933,1.889375,-0.005442,150,64,2.3438,602,0.003086738274988843,0.007222001459584737,0.004590594948284954,0.010912432216833912,-0.25011118646206254
2155,1.974078,1.785699,0.188379,206,93,2.2151,763,0.02741051464350397,0.02975386262855295,0.029359683523631608,0.02701480132231482,0.35471374310699466
2156,1.7146150000000002,1.8880740000000005,-0.173459,182,135,1.3481,865,0.012757241606859537,0.006085865486517239,-0.005382620067264088,-0.009630200255171695,-0.01594679434037838
2157,1.756879,1.881216,-0.124337,141,74,1.9054,561,-0.012432165232097447,-0.01623976021798368,-0.007978168712949985,-0.008501411299097539,-0.07336204584536266
2158,1.6796950000000002,1.6655099999999998,0.014184,131,49,2.6735,554,-0.01009320612992215,-0.0015510690992450726,0.0014622856021853092,0.0011768213273164463,-0.22556897890249383
2159,1.826915,1.868222,-0.041307,94,45,2.0889,476,0.0008403025210084181,-0.006213992282124048,-0.0025271633756942524,-0.003526392505784237,0.7325468919002103
2160,1.5781379999999998,1.953663,-0.375525,145,101,1.4356,655,-0.007444651803346747,-0.009211668412563268,-0.02229473658075487,-0.015279187388401616,-0.1511976997667791
2161,1.752043,1.931081,-0.179038,93,37,2.5135,436,-0.01173021609456626,-0.0037752746730417286,0.007370712717477579,-0.00034225897874062827,-0.41251778944473017
2162,1.720618,1.940642,-0.220024,178,109,1.633,791,-0.0011413603874300682,-0.009671985130000227,-0.021035823470494708,-0.022654650118276387,0.8493236434700295
2163,1.7381220000000002,1.932566,-0.194444,229,152,1.5066,1063,-0.02879337980777885,-0.013764367211476891,-0.015531875964377995,-0.014129724665622123,0.14179882822712253
2164,1.739073,1.850826,-0.111753,205,121,1.6942,895,-0.009470594117647169,-0.015983293443844415,-0.021708208005639218,-0.023156670779153066,-0.011134998602099766
2165,1.762116,1.816778,-0.054662,241,90,2.6778,868,-0.001900302879626392,0.018714736566793233,0.009094215968300956,0.047471819480152666,-0.08500370471473695
2166,1.710229,1.886054,-0.175825,218,147,1.483,1001,0.03337886455850514,0.011842795661139327,0.0028838980667640346,-0.02564107135171445,0.0900717078836053
2167,1.7456779999999998,1.7380330000000002,0.007645,236,122,1.9344,902,-0.037022070815030506,-0.02928912461167421,-0.010364222506161314,-0.011049067626210496,0.018227092120246535
2168,1.705066,1.762609,-0.057543,152,92,1.6522,735,0.003348269058295994,0.010175249731202207,0.010351667651169238,0.0078087640030937155,-0.07847654703193063
2169,1.813506,1.915686,-0.102181,174,102,1.7059,796,-0.006972165031549626,-0.016360978165938955,-0.014559575118978096,-0.006556240353774223,-0.02113884656952747
2170,1.81676,1.947792,-0.13103199999999998,179,77,2.3247,732,0.006000960189636029,-0.0011246714676846903,0.0024928801453585336,0.010259215693631418,-0.19445124352166188
2171,1.7698740000000002,1.678261,0.091614,239,115,2.0783,1053,-0.016463815416748906,0.019318488888888874,-0.0006671579128106897,0.019122287660326087,0.14292555650967698
2172,1.837542,1.888762,-0.05122,179,105,1.7048,846,0.04670061115051527,0.012906232570961906,0.04436485903101639,0.006934339450298088,-0.22170753203970472
2173,1.697229,2.093434,-0.396205,166,99,1.6768,769,-0.009329012523710656,-0.01004419468620088,-0.02254768104895777,-0.025578691685555044,0.2997081668721133
2174,1.864407,1.80527,0.059137,118,74,1.5946,599,-0.0063753640616752705,0.00353664201151771,0.009809803979961007,0.009918030350456464,-0.17104838410183598
2175,1.80031,1.602545,0.197765,129,55,2.3455,607,0.0183658753718543,0.005257403784329595,0.009891038802789298,0.01881797673358454,-0.020990636749294356
2176,1.932673,1.904063,0.028611,101,32,3.1563,462,-0.004450890173410382,-0.0004597816091954643,0.0009910686235121702,-0.004675313131313197,-0.21039403560893533
2177,1.890515,1.6297780000000002,0.260737,136,45,3.0222,505,0.006851350098155962,0.006209763180885064,0.007804286682660644,0.009858483996074252,0.02040425114570521
2178,1.628609,1.873833,-0.245225,115,60,1.9167,535,0.007900322751852373,0.004799977142857292,0.0046810739295397585,0.0033880613494203793,0.09764387727016555
2179,1.7953849999999998,1.636491,0.158893,130,57,2.2807,488,0.001430369615690319,0.0019904800270809098,0.005637020225354394,0.006238259171024163,-0.14113428035805975
2180,1.803933,1.567667,0.236266,178,60,2.9667,602,0.008341461511406356,0.015608150115123953,0.009037361905423813,0.013764064973561307,0.22849701553405266
2181,1.790734,1.581064,0.20967,109,47,2.3191,452,0.00747913741630879,-0.000670587899065711,0.002664253666702532,-0.0022442156013179337,-0.21707721905767852
2182,1.7426560000000002,1.857425,-0.114769,192,167,1.1497,977,-0.02277713877483989,-0.01918134361777546,-0.023857987792345603,-0.02834004224786424,0.6771688067647981
2183,1.742693,1.859449,-0.116756,531,363,1.4628,2149,-0.01818594090083847,-0.023775574569676494,-0.0418742663761319,-0.04097223308497289,0.881452391349314
2184,1.714107,1.864779,-0.150673,319,136,2.3456,1208,-0.022098498636629604,-0.025113905939061376,-0.008100084970685928,-0.0028964276919114518,-0.4424356897349411
2185,1.613051,1.858447,-0.245396,272,161,1.6894,1132,-0.006953209770986013,-0.00353460344517853,-0.017490371564150786,-0.013919165640306042,-0.07732332844956247
2186,1.829908,1.78797,0.041938,327,133,2.4586,1181,-0.018410110682804515,-0.0054710755068710926,0.007381236773469579,0.004357383032314033,-0.15760121096996316
2187,1.817915,1.982969,-0.165054,235,128,1.8359,1030,0.00922395797638531,0.0018740055842583203,0.005910910512630707,0.0034830859816592508,-0.014766349213060304
2188,1.714388,1.918099,-0.203711,294,142,2.0704,1136,-0.0007311418697032446,-0.008447438808844243,-0.016771684420997746,-0.011569808722629249,0.27510639058756214
2189,1.719569,1.7376630000000002,-0.018095,394,184,2.1413,1550,-0.011402408536585251,0.017829933453052504,0.007532783180826064,0.01811229591679364,0.18991580612410885
2190,1.851306,1.819337,0.031969,1486,769,1.9324,6494,0.026398562067520892,0.011598720901552007,0.021193821581656502,0.02323618005676442,0.2626133112092657
2191,1.765437,1.727709,0.037727,618,358,1.7263,2701,0.05300157315061438,0.050531933520069794,0.05161250555787489,0.04417504869869715,0.2421158347862773
2192,1.814731,1.95,-0.135269,279,122,2.2869,1087,0.0037094619348163604,-0.0014064697609000865,0.003682387738508819,0.0018122670176934363,-0.4879995912196383
2193,1.8535580000000005,1.772169,0.081388,669,295,2.2678,2312,0.013475067845261757,0.038028169014084456,0.021382687211847218,0.039233439082104526,0.6496703670871957
2194,1.778633,1.716736,0.061897,395,242,1.6322,1476,0.038877941093969026,0.018561725915875238,0.03693103257485597,0.007234956130827808,-0.24465448308135218
2195,1.723575,1.713534,0.01004,221,116,1.9052,875,-0.0010259639657724806,-0.007726312225995735,-0.005845748308525023,0.00480664820033172,-0.3309337265673217
2196,1.727098,1.722479,0.004619,224,121,1.8512,830,0.008432877224907376,0.006336553504797671,0.008439064718670064,0.007041107115703715,-0.18278479586519636
2197,1.774473,1.751316,0.023157,313,190,1.6474,1287,0.0063789974851942155,0.015848458351604755,0.013119495663969971,0.014303970888642326,0.20585320879575386
2198,1.728284,1.85012,-0.12183499999999997,204,167,1.2216,874,0.009321401690598696,-0.0016283921213527952,-0.0010657980623223207,-0.007629957132233689,-0.0634921202030776
2199,1.743841,1.6935900000000002,0.050251,151,78,1.9359,608,-0.002533167910360179,-0.002788587843718715,0.0021872713073449734,-0.0023331142124846105,-0.20728515729316888
2200,1.614027,1.936154,-0.322127,221,143,1.5455,907,-0.011798296698542265,-0.012979433403574325,-0.01469176506605041,-0.00908845099405109,0.14035459218049162
2201,1.736484,1.565875,0.17060899999999998,128,80,1.6,534,-0.0038012207077910976,0.007430373378881638,0.004862204056330421,0.009332712837023083,-0.19042253283365407
2202,1.7833880000000002,1.798026,-0.014638,121,76,1.5921,529,0.010372402468926678,0.002387758586892108,0.0019354892473117946,-0.006323669062948678,-0.0984773055449849
2203,1.791327,1.780645,0.010681,98,62,1.5806,451,-0.004308500000000048,-0.0058229102573095215,-0.0012341489523817195,-0.0036365954426280656,0.05803746964265066
2204,1.853095,1.868857,-0.015762,126,70,1.8,512,0.004327143497760089,0.007773845990882711,0.004190613974356161,0.007085003564865078,0.005634587953677217
2205,1.785116,1.600351,0.184765,129,57,2.2632,498,0.0020213031914895208,-0.002060543095883216,-0.0006955486448975146,-0.0025049351781449847,-0.17173709838702667
2206,1.7663830000000005,1.7686080000000002,-0.002225,141,79,1.7848,558,-0.010776085285696846,-0.0020118858001936246,-0.005460991570087725,0.006411610249805522,0.31610752786945473
2207,1.797813,1.827895,-0.030082,128,57,2.2456,541,0.012986304921288827,0.001803692307692284,0.002422545284844535,-0.001114923544728641,0.15831771228014202
2208,1.82621,1.82925,-0.00304,124,40,3.1,439,-0.0028606663588353065,0.0042893349775330325,0.0077331343422375465,0.0022854531688161206,-0.2484720667986572
2209,1.720076,1.971143,-0.251067,131,70,1.8714,517,-0.0033469160781366414,-0.004745552483381488,-0.004156669464108864,-0.003605939085736254,0.28939350552660215
2210,1.841278,1.713913,0.127365,133,69,1.9275,523,0.0006396321757047296,-0.003973509933774877,-0.00048159684490800547,-0.0021287600466873835,-0.16983135013169526
2211,1.823084,1.563333,0.259751,107,57,1.8772,494,-0.0026635414305159477,0.0012233829787233752,-0.0034264910773450508,-0.0033600266666666823,0.4704154517000616
